Roll	Vel	Angle
2.100000	8.458401	66.900000
2.100000	8.450068	66.900000
2.090000	8.436179	67.300000
2.090000	8.433401	68.600000
2.080000	8.436179	69.300000
2.050000	8.433401	70.400000
2.030000	8.436179	70.800000
2.010000	8.430623	71.400000
2.020000	8.427845	72.300000
2.010000	8.433401	74.700000
1.960000	8.436179	75.900000
1.930000	8.430623	76.200000
1.910000	8.427845	76.000000
1.910000	8.430623	76.500000
1.890000	8.438956	76.300000
1.870000	8.441734	75.200000
1.870000	8.441734	74.200000
1.860000	8.444512	73.400000
1.870000	8.444512	73.100000
1.840000	8.450068	71.700000
1.820000	8.450068	69.400000
1.830000	8.450068	64.300000
1.850000	8.450068	62.400000
1.870000	8.452845	61.700000
1.860000	8.463957	60.900000
1.840000	8.466734	58.700000
1.840000	8.466734	56.500000
1.840000	8.472290	56.600000
1.840000	8.480623	57.500000
1.770000	8.497290	58.500000
1.680000	8.505624	58.700000
1.650000	8.511179	58.800000
1.630000	8.522290	59.600000
1.600000	8.533402	60.500000
1.540000	8.555624	61.900000
1.500000	8.563957	61.700000
1.500000	8.580624	61.900000
1.510000	8.588958	62.000000
1.510000	8.611180	61.900000
1.470000	8.627847	61.700000
1.440000	8.650069	59.500000
1.440000	8.663958	59.300000
1.480000	8.680625	58.900000
1.460000	8.697292	57.400000
1.440000	8.722292	53.700000
1.440000	8.738959	51.400000
1.470000	8.752848	50.600000
1.490000	8.769515	50.000000
1.480000	8.797293	48.900000
1.470000	8.816737	47.700000
1.450000	8.833404	47.500000
1.450000	8.844515	47.500000
1.440000	8.866738	47.300000
1.410000	8.886182	46.900000
1.370000	8.908405	47.100000
1.350000	8.919516	47.300000
1.340000	8.933405	47.200000
1.330000	8.950072	46.900000
1.300000	8.972294	46.300000
1.270000	8.991739	46.200000
1.260000	9.005628	46.300000
1.230000	9.019517	45.800000
1.200000	9.044517	45.300000
1.180000	9.055628	45.100000
1.150000	9.075073	45.200000
1.120000	9.083406	44.800000
1.100000	9.100073	44.100000
1.080000	9.119517	42.400000
1.060000	9.136184	40.100000
1.070000	9.147295	39.900000
1.080000	9.161184	39.400000
1.050000	9.177851	39.100000
1.010000	9.200074	38.700000
0.980000	9.211185	39.100000
0.950000	9.219518	38.800000
0.920000	9.230629	38.500000
0.870000	9.252852	39.300000
0.820000	9.266741	39.900000
0.790000	9.275074	39.700000
0.750000	9.283408	39.200000
0.720000	9.302852	38.600000
0.670000	9.316741	38.500000
0.630000	9.330630	37.400000
0.610000	9.336186	36.300000
0.600000	9.352853	33.800000
0.590000	9.366742	33.200000
0.580000	9.388964	33.100000
0.580000	9.391742	32.700000
0.560000	9.405631	31.500000
0.550000	9.422298	31.400000
0.500000	9.438964	31.000000
0.480000	9.444520	30.200000
0.490000	9.452853	28.500000
0.510000	9.466742	28.000000
0.490000	9.491743	27.600000
0.460000	9.502854	26.600000
0.450000	9.508409	24.200000
0.460000	9.516743	23.100000
0.460000	9.538965	23.100000
0.430000	9.547299	22.600000
0.410000	9.555632	21.300000
0.410000	9.561188	20.300000
0.410000	9.577854	19.700000
0.370000	9.594521	19.500000
0.330000	9.602855	18.900000
0.300000	9.605632	18.900000
0.260000	9.619521	18.900000
0.200000	9.633410	18.400000
0.160000	9.650077	16.500000
0.140000	9.652855	15.200000
0.150000	9.669522	14.400000
0.130000	9.683411	14.500000
0.090000	9.700078	14.200000
0.060000	9.702855	13.900000
0.030000	9.713967	13.600000
-0.020000	9.727856	13.100000
-0.070000	9.741745	12.100000
-0.090000	9.744522	11.600000
-0.110000	9.750078	11.600000
-0.150000	9.763967	11.600000
-0.220000	9.780634	10.700000
-0.250000	9.788967	10.100000
-0.250000	9.794523	9.700000
-0.250000	9.805634	9.400000
-0.310000	9.825079	8.900000
-0.370000	9.833412	8.200000
-0.400000	9.836190	7.500000
-0.410000	9.844523	6.900000
-0.450000	9.863968	6.100000
-0.500000	9.866746	6.000000
-0.570000	9.869523	5.900000
-0.620000	9.875079	5.700000
-0.670000	9.891746	5.000000
-0.730000	9.897301	4.700000
-0.770000	9.902857	4.200000
-0.830000	9.908413	4.000000
-0.880000	9.919524	3.400000
-0.950000	9.930635	2.900000
-0.980000	9.930635	2.100000
-1.000000	9.933413	1.600000
-1.040000	9.947302	0.600000
-1.100000	9.961191	0.400000
-1.140000	9.963969	-0.000000
-1.180000	9.966746	-0.300000
-1.200000	9.980635	-1.000000
-1.230000	9.991747	-1.700000
-1.260000	9.997302	-2.800000
-1.270000	9.997302	-3.600000
-1.300000	10.008413	-4.300000
-1.320000	10.019525	-5.000000
-1.320000	10.025080	-5.900000
-1.320000	10.025080	-6.000000
-1.320000	10.030636	-5.900000
-1.360000	10.050080	-5.600000
-1.390000	10.055636	-5.900000
-1.400000	10.050080	-5.700000
-1.400000	10.052858	-5.200000
-1.450000	10.066747	-4.500000
-1.490000	10.075081	-5.000000
-1.490000	10.072303	-5.800000
-1.500000	10.077858	-5.600000
-1.530000	10.094525	-5.800000
-1.550000	10.102859	-6.100000
-1.540000	10.100081	-6.600000
-1.540000	10.102859	-6.600000
-1.580000	10.119525	-6.600000
-1.640000	10.125081	-7.300000
-1.640000	10.125081	-9.100000
-1.610000	10.130637	-9.900000
-1.610000	10.150081	-10.100000
-1.620000	10.158415	-10.500000
-1.630000	10.155637	-10.900000
-1.640000	10.163970	-11.200000
-1.650000	10.177859	-11.500000
-1.660000	10.186193	-11.900000
-1.650000	10.183415	-12.700000
-1.640000	10.188970	-12.800000
-1.660000	10.200082	-13.000000
-1.680000	10.208415	-13.500000
-1.660000	10.208415	-14.500000
-1.640000	10.208415	-14.900000
-1.650000	10.219526	-15.700000
-1.680000	10.227860	-16.800000
-1.700000	10.225082	-16.800000
-1.710000	10.227860	-17.100000
-1.720000	10.238971	-17.300000
-1.760000	10.250082	-17.500000
-1.790000	10.247304	-17.500000
-1.820000	10.252860	-17.500000
-1.870000	10.263971	-17.900000
-1.920000	10.266749	-18.400000
-1.940000	10.266749	-18.800000
-1.950000	10.272304	-19.300000
-1.980000	10.283416	-20.600000
-2.020000	10.297305	-21.500000
-2.040000	10.294527	-21.700000
-2.030000	10.297305	-22.000000
-2.040000	10.311194	-23.100000
-2.080000	10.319527	-23.400000
-2.100000	10.311194	-23.200000
-2.120000	10.316749	-23.100000
-2.160000	10.330638	-23.600000
-2.210000	10.338972	-23.600000
-2.220000	10.336194	-23.800000
-2.210000	10.341749	-24.300000
-2.230000	10.352861	-25.500000
-2.250000	10.361194	-26.300000
-2.250000	10.352861	-26.600000
-2.230000	10.355638	-26.900000
-2.200000	10.366750	-27.600000
-2.200000	10.375083	-27.700000
-2.190000	10.369527	-27.600000
-2.160000	10.372305	-27.800000
-2.170000	10.383416	-27.300000
-2.180000	10.388972	-26.700000
-2.180000	10.380639	-26.700000
-2.160000	10.386194	-27.400000
-2.160000	10.397305	-27.700000
-2.170000	10.400083	-27.300000
-2.160000	10.394528	-27.200000
-2.160000	10.397305	-27.300000
-2.170000	10.405639	-26.200000
-2.190000	10.411194	-25.900000
-2.190000	10.402861	-26.500000
-2.170000	10.411194	-26.700000
-2.180000	10.419528	-26.600000
-2.210000	10.422306	-26.700000
-2.200000	10.419528	-27.200000
-2.180000	10.427861	-27.300000
-2.180000	10.433417	-26.700000
-2.190000	10.438972	-26.300000
-2.200000	10.436195	-26.900000
-2.180000	10.444528	-27.000000
-2.180000	10.455639	-26.300000
-2.200000	10.461195	-25.500000
-2.180000	10.463973	-26.200000
-2.160000	10.469528	-26.200000
-2.160000	10.480639	-25.400000
-2.170000	10.480639	-25.000000
-2.160000	10.480639	-25.300000
-2.140000	10.488973	-25.100000
-2.150000	10.494528	-25.200000
-2.150000	10.494528	-25.800000
-2.120000	10.497306	-26.600000
-2.100000	10.508417	-26.500000
-2.110000	10.511195	-26.500000
-2.130000	10.511195	-26.800000
-2.100000	10.511195	-27.100000
-2.080000	10.502862	-26.900000
-2.080000	10.500084	-26.600000
-2.090000	10.480639	-26.800000
-2.060000	10.458417	-26.900000
-2.050000	10.458417	-26.400000
-2.060000	10.452861	-25.800000
-2.060000	10.441750	-26.300000
-2.040000	10.430639	-26.200000
-2.050000	10.430639	-26.200000
-2.060000	10.425083	-26.400000
-2.050000	10.416750	-26.300000
-2.030000	10.413972	-26.300000
-2.040000	10.416750	-26.300000
-2.080000	10.408417	-26.100000
-2.090000	10.405639	-26.200000
-2.060000	10.419528	-25.900000
-2.060000	10.419528	-25.600000
-2.090000	10.408417	-25.800000
-2.100000	10.411194	-25.500000
-2.070000	10.416750	-25.200000
-2.070000	10.422306	-25.300000
-2.070000	10.419528	-25.500000
-2.050000	10.416750	-25.200000
-2.000000	10.433417	-24.500000
-2.010000	10.438972	-23.900000
-2.040000	10.436195	-23.900000
-2.020000	10.436195	-23.700000
-1.980000	10.438972	-23.400000
-1.970000	10.444528	-23.700000
-1.960000	10.444528	-23.800000
-1.940000	10.444528	-23.900000
-1.920000	10.450084	-24.100000
-1.910000	10.455639	-24.800000
-1.890000	10.455639	-25.200000
-1.860000	10.458417	-25.200000
-1.810000	10.466750	-25.200000
-1.790000	10.480639	-25.600000
-1.780000	10.480639	-26.200000
-1.730000	10.486195	-25.900000
-1.690000	10.488973	-25.800000
-1.670000	10.491751	-26.500000
-1.630000	10.488973	-27.100000
-1.570000	10.497306	-27.100000
-1.510000	10.505640	-27.000000
-1.480000	10.511195	-27.000000
-1.450000	10.508417	-26.800000
-1.400000	10.513973	-26.200000
-1.370000	10.513973	-25.800000
-1.340000	10.505640	-26.300000
-1.320000	10.480639	-26.100000
-1.280000	10.466750	-24.700000
-1.260000	10.466750	-24.200000
-1.260000	10.455639	-24.100000
-1.260000	10.447306	-24.000000
-1.220000	10.438972	-24.100000
-1.210000	10.436195	-24.200000
-1.190000	10.419528	-23.800000
-1.160000	10.411194	-23.400000
-1.120000	10.411194	-23.100000
-1.100000	10.411194	-23.000000
-1.090000	10.402861	-22.500000
-1.080000	10.400083	-22.000000
-1.060000	10.405639	-21.100000
-1.050000	10.408417	-21.800000
-1.050000	10.408417	-21.200000
-1.040000	10.400083	-21.000000
-1.010000	10.411194	-21.400000
-0.990000	10.413972	-21.400000
-0.970000	10.413972	-20.900000
-0.960000	10.413972	-21.000000
-0.930000	10.425083	-21.300000
-0.920000	10.430639	-21.100000
-0.910000	10.425083	-20.900000
-0.890000	10.430639	-20.700000
-0.870000	10.438972	-21.300000
-0.840000	10.444528	-21.500000
-0.810000	10.438972	-21.100000
-0.780000	10.444528	-21.100000
-0.720000	10.458417	-21.700000
-0.690000	10.461195	-21.700000
-0.660000	10.452861	-21.500000
-0.630000	10.458417	-22.000000
-0.580000	10.469528	-22.400000
-0.530000	10.472306	-22.400000
-0.480000	10.463973	-22.500000
-0.450000	10.472306	-22.700000
-0.420000	10.480639	-22.700000
-0.400000	10.483417	-22.100000
-0.360000	10.480639	-22.000000
-0.300000	10.488973	-22.400000
-0.260000	10.497306	-22.000000
-0.250000	10.502862	-21.300000
-0.240000	10.497306	-20.800000
-0.210000	10.502862	-20.800000
-0.170000	10.508417	-20.600000
-0.140000	10.505640	-20.200000
-0.120000	10.494528	-19.200000
-0.090000	10.494528	-18.800000
-0.070000	10.488973	-18.800000
-0.040000	10.469528	-18.400000
0.000000	10.461195	-18.300000
0.020000	10.475084	-18.500000
0.050000	10.469528	-18.300000
0.090000	10.463973	-18.200000
0.130000	10.452861	-18.500000
0.170000	10.452861	-19.000000
0.200000	10.450084	-18.500000
0.240000	10.441750	-18.400000
0.270000	10.436195	-18.100000
0.270000	10.450084	-18.000000
0.270000	10.452861	-17.300000
0.270000	10.447306	-17.000000
0.290000	10.444528	-16.100000
0.290000	10.455639	-15.600000
0.260000	10.458417	-14.000000
0.240000	10.455639	-13.200000
0.240000	10.455639	-13.100000
0.260000	10.466750	-12.900000
0.250000	10.472306	-12.100000
0.260000	10.469528	-11.900000
0.270000	10.469528	-11.800000
0.270000	10.480639	-11.700000
0.250000	10.486195	-11.700000
0.260000	10.486195	-11.600000
0.280000	10.494528	-11.300000
0.300000	10.505640	-10.900000
0.300000	10.511195	-9.400000
0.310000	10.508417	-9.100000
0.320000	10.505640	-9.000000
0.360000	10.508417	-8.800000
0.380000	10.502862	-8.100000
0.400000	10.480639	-7.800000
0.450000	10.455639	-7.900000
0.520000	10.463973	-7.300000
0.560000	10.461195	-6.300000
0.610000	10.447306	-6.200000
0.660000	10.438972	-6.300000
0.700000	10.438972	-6.400000
0.740000	10.433417	-6.300000
0.790000	10.425083	-6.400000
0.840000	10.422306	-6.400000
0.890000	10.422306	-6.200000
0.940000	10.416750	-6.200000
1.000000	10.402861	-5.700000
1.060000	10.400083	-5.400000
1.090000	10.411194	-4.400000
1.120000	10.408417	-3.600000
1.150000	10.402861	-3.100000
1.190000	10.400083	-3.000000
1.220000	10.413972	-2.500000
1.230000	10.411194	-2.100000
1.260000	10.405639	-1.600000
1.310000	10.402861	-1.500000
1.330000	10.408417	-0.700000
1.340000	10.411194	-0.000000
1.330000	10.408417	0.800000
1.330000	10.413972	1.000000
1.320000	10.427861	2.100000
1.320000	10.430639	3.200000
1.340000	10.433417	4.300000
1.340000	10.438972	4.600000
1.310000	10.455639	5.600000
1.310000	10.458417	6.600000
1.340000	10.455639	7.500000
1.370000	10.466750	7.600000
1.410000	10.475084	8.100000
1.470000	10.472306	8.200000
1.530000	10.463973	8.600000
1.580000	10.472306	8.600000
1.610000	10.486195	9.300000
1.640000	10.486195	10.300000
1.670000	10.494528	10.800000
1.670000	10.505640	10.600000
1.660000	10.519529	11.300000
1.690000	10.513973	11.600000
1.750000	10.505640	11.800000
1.790000	10.505640	12.200000
1.790000	10.505640	12.200000
1.780000	10.480639	12.200000
1.850000	10.477862	11.900000
1.950000	10.494528	12.100000
2.060000	10.497306	12.600000
2.150000	10.488973	12.900000
2.190000	10.469528	13.600000
2.180000	10.475084	14.600000
2.160000	10.463973	15.900000
2.170000	10.458417	16.000000
2.220000	10.447306	16.700000
2.250000	10.455639	17.300000
2.230000	10.458417	18.000000
2.210000	10.455639	18.500000
2.230000	10.455639	19.300000
2.240000	10.466750	19.900000
2.270000	10.472306	19.800000
2.300000	10.477862	20.000000
2.370000	10.469528	20.400000
2.430000	10.477862	20.400000
2.450000	10.475084	20.500000
2.460000	10.469528	20.500000
2.510000	10.472306	21.100000
2.550000	10.480639	22.100000
2.570000	10.486195	23.100000
2.580000	10.486195	23.600000
2.600000	10.486195	24.600000
2.620000	10.500084	25.200000
2.630000	10.497306	25.300000
2.640000	10.497306	25.900000
2.670000	10.497306	27.100000
2.700000	10.497306	28.100000
2.700000	10.494528	29.200000
2.690000	10.488973	29.900000
2.650000	10.491751	31.100000
2.590000	10.494528	31.300000
2.510000	10.480639	31.900000
2.450000	10.466750	33.500000
2.430000	10.469528	36.700000
2.420000	10.472306	38.300000
2.380000	10.469528	41.000000
2.360000	10.461195	43.800000
2.310000	10.466750	47.700000
2.230000	10.472306	48.200000
2.150000	10.466750	49.300000
2.130000	10.455639	49.900000
2.150000	10.463973	50.000000
2.180000	10.469528	50.000000
2.190000	10.472306	50.600000
2.200000	10.469528	51.300000
2.230000	10.483417	52.800000
2.210000	10.486195	53.000000
2.160000	10.477862	54.800000
2.120000	10.461195	57.000000
2.070000	10.458417	60.000000
2.020000	10.455639	60.500000
1.930000	10.450084	62.600000
1.860000	10.441750	64.300000
1.820000	10.447306	67.100000
1.800000	10.444528	69.000000
1.780000	10.444528	72.400000
1.750000	10.436195	73.800000
1.710000	10.444528	73.700000
1.710000	10.447306	73.700000
1.730000	10.447306	73.900000
1.770000	10.444528	73.300000
1.800000	10.444528	72.100000
1.810000	10.447306	72.100000
1.790000	10.436195	71.400000
1.780000	10.425083	70.200000
1.800000	10.416750	67.600000
1.800000	10.416750	66.600000
1.760000	10.413972	66.500000
1.710000	10.416750	65.500000
1.700000	10.422306	63.500000
1.680000	10.425083	63.400000
1.640000	10.427861	64.300000
1.540000	10.430639	65.000000
1.470000	10.427861	66.700000
1.440000	10.433417	69.000000
1.380000	10.427861	73.400000
1.280000	10.422306	75.500000
1.190000	10.419528	77.500000
1.130000	10.419528	78.400000
1.110000	10.411194	79.000000
1.100000	10.402861	79.000000
1.120000	10.397305	79.300000
1.150000	10.397305	79.400000
1.160000	10.394528	79.000000
1.190000	10.383416	78.000000
1.200000	10.377861	78.000000
1.190000	10.377861	77.200000
1.160000	10.375083	75.400000
1.160000	10.369527	70.700000
1.170000	10.361194	67.400000
1.180000	10.358416	65.800000
1.130000	10.350083	64.900000
1.060000	10.347305	61.900000
1.020000	10.341749	60.900000
0.980000	10.347305	61.200000
0.890000	10.352861	61.200000
0.800000	10.350083	61.700000
0.740000	10.347305	63.000000
0.670000	10.350083	64.500000
0.600000	10.352861	64.800000
0.550000	10.344527	66.300000
0.540000	10.344527	68.000000
0.540000	10.344527	70.700000
0.510000	10.350083	71.000000
0.500000	10.341749	71.700000
0.490000	10.336194	71.700000
0.490000	10.325083	70.300000
0.470000	10.325083	68.600000
0.470000	10.311194	67.200000
0.470000	10.302860	66.400000
0.490000	10.302860	62.700000
0.470000	10.305638	58.100000
0.460000	10.305638	52.600000
0.510000	10.294527	51.800000
0.550000	10.297305	50.900000
0.540000	10.300082	50.400000
0.510000	10.297305	51.700000
0.470000	10.291749	52.500000
0.430000	10.297305	52.600000
0.380000	10.302860	52.700000
0.330000	10.294527	55.400000
0.270000	10.286193	58.000000
0.230000	10.283416	60.200000
0.180000	10.286193	60.400000
0.150000	10.275082	60.700000
0.130000	10.269527	60.500000
0.130000	10.269527	58.400000
0.130000	10.269527	56.400000
0.150000	10.261193	51.600000
0.190000	10.258415	48.000000
0.270000	10.258415	41.500000
0.350000	10.263971	36.700000
0.420000	10.258415	31.800000
0.500000	10.255638	30.100000
0.540000	10.258415	27.000000
0.530000	10.263971	24.700000
0.500000	10.261193	23.300000
0.450000	10.258415	23.100000
0.410000	10.255638	22.200000
0.330000	10.258415	20.900000
0.250000	10.252860	18.300000
0.210000	10.244526	17.200000
0.180000	10.244526	16.500000
0.130000	10.247304	16.100000
0.070000	10.247304	14.600000
0.030000	10.244526	13.700000
0.020000	10.247304	12.900000
-0.050000	10.252860	11.900000
-0.100000	10.252860	9.500000
-0.130000	10.247304	8.100000
-0.150000	10.244526	6.700000
-0.190000	10.252860	6.100000
-0.250000	10.252860	4.100000
-0.280000	10.244526	3.000000
-0.290000	10.247304	2.400000
-0.320000	10.255638	1.700000
-0.380000	10.261193	0.300000
-0.410000	10.258415	-0.000000
-0.410000	10.261193	-0.700000
-0.430000	10.269527	-1.100000
-0.470000	10.266749	-1.000000
-0.500000	10.261193	-0.800000
-0.530000	10.258415	-1.400000
-0.550000	10.261193	-1.700000
-0.600000	10.258415	-1.500000
-0.640000	10.250082	-1.800000
-0.670000	10.250082	-2.800000
-0.700000	10.255638	-4.200000
-0.750000	10.252860	-5.700000
-0.770000	10.250082	-5.900000
-0.800000	10.250082	-7.200000
-0.850000	10.258415	-8.200000
-0.910000	10.258415	-8.800000
-0.950000	10.252860	-9.700000
-0.980000	10.255638	-11.500000
-1.010000	10.263971	-12.600000
-1.060000	10.261193	-13.400000
-1.100000	10.258415	-14.500000
-1.120000	10.261193	-18.300000
-1.130000	10.266749	-20.600000
-1.140000	10.266749	-21.600000
-1.140000	10.263971	-23.000000
-1.120000	10.263971	-26.500000
-1.100000	10.272304	-27.400000
-1.090000	10.269527	-26.700000
-1.110000	10.263971	-27.400000
-1.140000	10.263971	-28.300000
-1.160000	10.272304	-28.300000
-1.180000	10.269527	-27.900000
-1.240000	10.261193	-28.800000
-1.270000	10.261193	-29.400000
-1.300000	10.266749	-29.900000
-1.340000	10.263971	-30.500000
-1.370000	10.258415	-31.600000
-1.380000	10.258415	-34.400000
-1.360000	10.263971	-35.000000
-1.370000	10.263971	-34.900000
-1.390000	10.255638	-35.700000
-1.400000	10.255638	-36.500000
-1.420000	10.261193	-36.700000
-1.450000	10.261193	-37.100000
-1.510000	10.255638	-37.700000
-1.540000	10.250082	-38.200000
-1.580000	10.258415	-38.200000
-1.640000	10.255638	-38.400000
-1.670000	10.247304	-38.800000
-1.680000	10.247304	-38.800000
-1.730000	10.255638	-39.000000
-1.760000	10.252860	-39.700000
-1.780000	10.244526	-40.800000
-1.790000	10.244526	-41.000000
-1.800000	10.252860	-40.900000
-1.830000	10.255638	-42.100000
-1.840000	10.244526	-45.800000
-1.820000	10.244526	-47.900000
-1.780000	10.250082	-48.900000
-1.780000	10.250082	-49.000000
-1.800000	10.241749	-49.400000
-1.810000	10.241749	-49.000000
-1.850000	10.244526	-46.500000
-1.950000	10.244526	-45.700000
-2.030000	10.236193	-44.300000
-2.100000	10.236193	-43.100000
-2.190000	10.244526	-39.200000
-2.300000	10.241749	-37.400000
-2.400000	10.230637	-36.600000
-2.500000	10.238971	-36.400000
-2.550000	10.241749	-37.300000
-2.590000	10.233415	-37.900000
-2.610000	10.227860	-38.800000
-2.610000	10.227860	-38.900000
-2.630000	10.238971	-39.800000
-2.650000	10.236193	-41.300000
-2.660000	10.236193	-43.000000
-2.660000	10.238971	-42.000000
-2.690000	10.247304	-42.600000
-2.760000	10.247304	-42.600000
-2.810000	10.238971	-42.000000
-2.830000	10.238971	-41.900000
-2.880000	10.244526	-41.300000
-2.910000	10.241749	-40.600000
-2.950000	10.238971	-38.600000
-3.000000	10.244526	-37.600000
-3.060000	10.247304	-38.500000
-3.080000	10.252860	-38.800000
-3.060000	10.244526	-38.500000
-3.040000	10.247304	-38.700000
-3.050000	10.250082	-39.800000
-3.050000	10.247304	-40.900000
-3.020000	10.236193	-40.900000
-2.980000	10.241749	-40.900000
-2.950000	10.250082	-41.400000
-2.950000	10.252860	-41.400000
-2.950000	10.241749	-41.300000
-2.950000	10.250082	-41.600000
-2.980000	10.250082	-42.300000
-3.000000	10.250082	-42.600000
-3.010000	10.247304	-42.000000
-3.010000	10.252860	-42.400000
-3.030000	10.258415	-42.600000
-3.050000	10.255638	-42.800000
-3.070000	10.250082	-42.400000
-3.090000	10.252860	-42.400000
-3.130000	10.250082	-43.000000
-3.160000	10.247304	-42.700000
-3.180000	10.244526	-42.200000
-3.200000	10.252860	-42.500000
-3.230000	10.250082	-42.700000
-3.260000	10.250082	-42.000000
-3.310000	10.241749	-41.300000
-3.360000	10.247304	-41.700000
-3.410000	10.252860	-41.200000
-3.410000	10.247304	-40.500000
-3.410000	10.247304	-39.300000
-3.430000	10.252860	-39.200000
-3.490000	10.252860	-38.700000
-3.540000	10.247304	-38.100000
-3.560000	10.247304	-37.400000
-3.560000	10.252860	-38.100000
-3.580000	10.252860	-38.000000
-3.590000	10.250082	-37.300000
-3.590000	10.252860	-36.100000
-3.610000	10.255638	-36.900000
-3.640000	10.255638	-37.600000
-3.650000	10.244526	-37.400000
-3.650000	10.247304	-38.500000
-3.650000	10.252860	-39.700000
-3.650000	10.255638	-40.600000
-3.660000	10.252860	-40.700000
-3.640000	10.250082	-40.900000
-3.620000	10.258415	-40.900000
-3.620000	10.263971	-40.700000
-3.630000	10.252860	-40.600000
-3.620000	10.252860	-40.600000
-3.600000	10.258415	-40.600000
-3.590000	10.258415	-39.400000
-3.590000	10.255638	-37.800000
-3.580000	10.255638	-37.000000
-3.580000	10.266749	-37.000000
-3.590000	10.263971	-35.900000
-3.590000	10.261193	-35.600000
-3.580000	10.261193	-35.600000
-3.590000	10.266749	-35.800000
-3.600000	10.269527	-35.600000
-3.590000	10.263971	-35.600000
-3.570000	10.266749	-36.100000
-3.560000	10.277860	-36.100000
-3.570000	10.275082	-35.900000
-3.580000	10.269527	-36.100000
-3.570000	10.269527	-36.900000
-3.540000	10.275082	-37.300000
-3.540000	10.275082	-37.200000
-3.530000	10.269527	-37.300000
-3.510000	10.275082	-38.600000
-3.480000	10.280638	-39.000000
-3.470000	10.283416	-38.900000
-3.470000	10.275082	-39.100000
-3.440000	10.277860	-39.500000
-3.410000	10.283416	-39.200000
-3.410000	10.286193	-38.800000
-3.410000	10.277860	-38.100000
-3.410000	10.280638	-38.100000
-3.390000	10.286193	-37.700000
-3.390000	10.286193	-36.700000
-3.400000	10.277860	-34.800000
-3.400000	10.280638	-34.700000
-3.410000	10.283416	-33.900000
-3.410000	10.283416	-33.700000
-3.410000	10.277860	-34.200000
-3.370000	10.286193	-35.000000
-3.330000	10.288971	-34.700000
-3.300000	10.286193	-35.000000
-3.260000	10.277860	-35.700000
-3.220000	10.280638	-35.700000
-3.200000	10.283416	-35.900000
-3.190000	10.280638	-34.500000
-3.180000	10.272304	-35.000000
-3.150000	10.275082	-35.200000
-3.140000	10.280638	-34.900000
-3.140000	10.280638	-34.900000
-3.140000	10.272304	-35.300000
-3.120000	10.277860	-35.300000
-3.100000	10.283416	-34.300000
-3.090000	10.280638	-33.500000
-3.080000	10.272304	-33.900000
-3.050000	10.275082	-33.600000
-3.040000	10.280638	-32.200000
-3.040000	10.277860	-32.000000
-3.040000	10.275082	-31.300000
-3.010000	10.280638	-30.900000
-2.980000	10.286193	-29.600000
-2.970000	10.283416	-28.700000
-2.970000	10.277860	-28.000000
-2.980000	10.283416	-28.400000
-2.980000	10.286193	-27.300000
-2.970000	10.280638	-27.000000
-2.960000	10.277860	-26.800000
-2.940000	10.283416	-26.600000
-2.920000	10.291749	-26.000000
-2.910000	10.283416	-25.700000
-2.910000	10.277860	-25.100000
-2.880000	10.280638	-24.100000
-2.880000	10.288971	-21.900000
-2.880000	10.283416	-21.100000
-2.900000	10.283416	-21.000000
-2.870000	10.280638	-20.800000
-2.850000	10.291749	-20.400000
-2.810000	10.283416	-20.300000
-2.760000	10.277860	-20.100000
-2.710000	10.280638	-19.600000
-2.690000	10.288971	-18.600000
-2.650000	10.283416	-17.900000
-2.590000	10.286193	-17.600000
-2.540000	10.286193	-17.000000
-2.500000	10.297305	-15.600000
-2.500000	10.288971	-15.600000
-2.510000	10.277860	-15.000000
-2.470000	10.277860	-14.800000
-2.430000	10.286193	-14.400000
-2.400000	10.280638	-14.000000
-2.390000	10.280638	-13.700000
-2.390000	10.288971	-13.900000
-2.380000	10.300082	-13.900000
-2.350000	10.297305	-13.300000
-2.330000	10.291749	-12.900000
-2.300000	10.294527	-12.700000
-2.270000	10.294527	-13.100000
-2.230000	10.291749	-13.100000
-2.190000	10.286193	-12.900000
-2.160000	10.291749	-12.800000
-2.140000	10.294527	-13.000000
-2.110000	10.294527	-13.300000
-2.070000	10.291749	-13.600000
-2.040000	10.294527	-14.100000
-2.010000	10.300082	-14.100000
-1.990000	10.294527	-14.200000
-1.980000	10.288971	-13.900000
-1.950000	10.294527	-14.200000
-1.950000	10.297305	-14.500000
-1.940000	10.294527	-14.300000
-1.910000	10.294527	-14.200000
-1.880000	10.297305	-14.600000
-1.860000	10.302860	-14.600000
-1.850000	10.297305	-14.500000
-1.850000	10.297305	-14.900000
-1.850000	10.300082	-15.000000
-1.840000	10.302860	-15.400000
-1.830000	10.300082	-15.500000
-1.840000	10.294527	-16.300000
-1.860000	10.297305	-17.400000
-1.870000	10.297305	-18.800000
-1.870000	10.294527	-18.900000
-1.870000	10.294527	-19.900000
-1.880000	10.300082	-21.400000
-1.890000	10.302860	-24.000000
-1.870000	10.297305	-24.200000
-1.850000	10.291749	-25.200000
-1.870000	10.297305	-26.100000
-1.880000	10.300082	-26.200000
-1.890000	10.294527	-26.400000
-1.910000	10.288971	-27.400000
-1.920000	10.291749	-28.300000
-1.920000	10.297305	-29.300000
-1.910000	10.291749	-29.500000
-1.910000	10.288971	-31.400000
-1.900000	10.294527	-33.100000
-1.900000	10.300082	-34.400000
-1.900000	10.291749	-34.600000
-1.900000	10.286193	-36.600000
-1.900000	10.283416	-38.700000
-1.890000	10.286193	-41.300000
-1.870000	10.277860	-41.700000
